codigo	descricao	unidade_medida	cpc	codigo_secao	codigo_divisao	codigo_grupo	codigo_classe	codigo_subclasse	id	offset	item_filename
25100	Serviço Corte Papel                                                                                                     	UN	8399	8	83	839	8399		25100	2000	servicos.servicos
25119	Serviço de Cálculo / Desenho e Memorial Descritivo                                                                      	UN	835	8	83	835			25119	2000	servicos.servicos
25127	Manutenção Cofre                                                                                                        	UN	8399	8	83	839	8399		25127	2000	servicos.servicos
25135	Serviço Rede Comunicação Dados e Imagem                                                                                 	UN	1421	1	14	142	1421		25135	2000	servicos.servicos
25143	Serviço de Adestramento de Animais                                                                                      	UN	8399	8	83	839	8399		25143	2000	servicos.servicos
25151	Manutenção e Reparo de Material Esportivo / Brinquedo                                                                   	UN	8729	8	87	872	8729		25151	2000	servicos.servicos
25160	Manutenção e Recuperação de Capacete                                                                                    	UN	8399	8	83	839	8399		25160	2000	servicos.servicos
25178	Limpeza em Aparelho de  Ultrassom com Uso de Detergente Enzimático/Desoxidante.                                         	UN	871	8	87	871			25178	2500	servicos.servicos
25186	Treinamento em Fiscalização Aduaneira                                                                                   	UN	929	9	92	929			25186	2500	servicos.servicos
25194	Serviço Especializado de Limpeza                                                                                        	UNM2M3	8533	8	85	853	8533		25194	2500	servicos.servicos
25208	Transporte Aéreo - Cargas / Encomendas                                                                                  	UN	662	6	66	662			25208	2500	servicos.servicos
25216	Serviço de Revisão Automotiva                                                                                           	UN	8714	8	87	871	8714		25216	2500	servicos.servicos
25224	Recuperação de Distintivos e Insígnias                                                                                  	UN	8729	8	87	872	8729		25224	2500	servicos.servicos
25232	Pagamento Inscrição Eventos                                                                                             	UN	9290	9	92	929	9290		25232	2500	servicos.servicos
25240	Serviço de Confecção de capas / Coberturas                                                                              	UNM2	88121	8	88	881	8812	88121	25240	2500	servicos.servicos
25259	Remanejamento de Equipamento / Mobiliário                                                                               	UNHOMEM/H	8599	8	85	859	8599		25259	2500	servicos.servicos
25267	Manutenção / Reparo Máquina Gelo                                                                                        	UN	8715	8	87	871	8715		25267	2500	servicos.servicos
25275	Prestação de Serviços de Piloto de Aeronave                                                                             	HOMEM/H H	661	6	66	661			25275	2500	servicos.servicos
25283	Prestação de Serviços de Marcheteiro                                                                                    	HOMEM/H H	8724	8	87	872	8724		25283	2500	servicos.servicos
25291	CONVERSÃO DE FITA VHS PARA DVD                                                                                          	UN	8912	8	89	891	8912		25291	2500	servicos.servicos
25305	REPRODUÇÃO DE FITAS VHS                                                                                                 	UN	8912	8	89	891	8912		25305	2500	servicos.servicos
25313	REPRODUÇÃO DE FITAS VHS                                                                                                 	UN	8912	8	89	891	8912		25313	2500	servicos.servicos
25321	Instalação - Persianas Verticais/Horizontais                                                                            	M2	5469	5	54	546	5469		25321	2500	servicos.servicos
25330	Diagramação Eletrônica e Projeto Gráfico                                                                                	UN	8599	8	85	859	8599		25330	2500	servicos.servicos
25348	Exame Urológico                                                                                                         	UN	9312	9	93	931	9312		25348	2500	servicos.servicos
25356	Serviço de Lanternagem e Pintura                                                                                        	H	8711	8	87	871	8711		25356	2500	servicos.servicos
25364	Serviço de Vacinação                                                                                                    	UN	9319	9	93	931	9319		25364	2500	servicos.servicos
25372	Controle de Abastecimento de Veículos                                                                                   	UN	8599	8	85	859	8599		25372	2500	servicos.servicos
25380	Gráfico - Confecção Cédula Eleitoral                                                                                    	UN	8912	8	89	891	8912		25380	2500	servicos.servicos
25399	Serviço de Tratamento Fitossanitário / Fumigação / Impregnação química                                                  	UN	8399	8	83	839	8399		25399	2500	servicos.servicos
25402	"Fornecimento de Medicamento por Demanda, Tabelado, por deci são Judicial ""Inativo""                                      "	UN	61273	6	61	612	6127	61273	25402	2500	servicos.servicos
25410	Serviço de Rastreamento                                                                                                 	UN	8525	8	85	852	8525		25410	2500	servicos.servicos
25429	Locação Vaga Estacionamento / Atracadouro                                                                               	UN	7211	7	72	721	7211		25429	2500	servicos.servicos
25437	"Fornecimento de Frutas e Legumes ""Inativo""                                                                              "	UN	61221	6	61	612	6122	61221	25437	2500	servicos.servicos
25445	Construção Pista de Atletismo                                                                                           	UN	54270	5	54	542	5427	54270	25445	2500	servicos.servicos
25453	Manutenção em Obstáculo e Percurso de Pista de Atletismo                                                                	UN	54270	5	54	542	5427	54270	25453	2500	servicos.servicos
25461	Locação de Compressor de Ar                                                                                             	UN	7329	7	73	732	7329		25461	2500	servicos.servicos
25470	Serviço de Vistoria / Validação / Certificação                                                                          	UN	8399	8	83	839	8399		25470	2500	servicos.servicos
25488	Aluguel de Equipamentos Ópticos                                                                                         	H MÊS	7329	7	73	732	7329		25488	2500	servicos.servicos
25496	Exame Aortografia                                                                                                       	UN	9311	9	93	931	9311		25496	2500	servicos.servicos
25500	Distribuição de Leite                                                                                                   	UN	6329	6	63	632	6329		25500	2500	servicos.servicos
25518	Administração / Gerenciamento-Manutenção Veículo Automotivo                                                             	UN	851	8	85	851			25518	2500	servicos.servicos
25526	Salva-vidas                                                                                                             	UN	851	8	85	851			25526	2500	servicos.servicos
25534	Informática - Recuperação de Dados                                                                                      	UN	83160	8	83	831	8316	83160	25534	2500	servicos.servicos
25542	CONFECÇÃO LÂMINA LABORATORIAL                                                                                           	UN	881	8	88	881			25542	2500	servicos.servicos
25550	Serviços de Prevenção Combate Incêndio / Brigadista                                                                     	UN	8529	8	85	852	8529		25550	2500	servicos.servicos
25569	AQUISIÇÃO BONUS ELETRÔNICOS ACESSO SISTEMA ON-LINE                                                                      	UN	8912	8	89	891	8912		25569	2500	servicos.servicos
25577	33903916                                                                                                                	UN	5459	5	54	545	5459		25577	2500	servicos.servicos
25585	33904803                                                                                                                	UN	9290	9	92	929	9290		25585	2500	servicos.servicos
25593	Prestação de Serviço de Emissão de Bilhete de Passagem AéreaNacional - Menor Taxa de Serviço                            	OUTRAS	67811	6	67	678	6781	67811	25593	2500	servicos.servicos
25607	Prestação de Serviço de Emissão de Bilhete de Passagem AéreaInternacional - Menor Taxa de Serviço                       	OUTRAS	67811	6	67	678	6781	67811	25607	2500	servicos.servicos
25615	Prestação de Serviços Judiciários                                                                                       	UN	8211	8	82	821	8211		25615	2500	servicos.servicos
25623	Prestação Serviço Supervisor de Pessoal                                                                                 	UN	8599	8	85	859	8599		25623	2500	servicos.servicos
25631	Auxiliar de Serviços Técnicos                                                                                           	UN	8599	8	85	859	8599		25631	2500	servicos.servicos
25640	Locação Conteiner (Container)                                                                                           	UN	7329	7	73	732	7329		25640	2500	servicos.servicos
25658	Locação de Animais                                                                                                      	UN	7329	7	73	732	7329		25658	2500	servicos.servicos
25666	Prestação de Serviços de Camareira                                                                                      	UN	851	8	85	851			25666	2500	servicos.servicos
25674	Prestação de Serviços Artes Plásticas                                                                                   	UN	9632	9	96	963	9632		25674	2500	servicos.servicos
25682	Estudos e Projetos Agronomia                                                                                            	UN	861	8	86	861			25682	2500	servicos.servicos
25690	Estudos e Projetos Aeronaútico                                                                                          	UN	8399	8	83	839	8399		25690	2500	servicos.servicos
25704	Assistência Técnica Produção                                                                                            	UN	851	8	85	851			25704	2500	servicos.servicos
25712	Armador de ferragem                                                                                                     	UN	851	8	85	851			25712	2500	servicos.servicos
25720	Serviço Implatação de Infraestrutura                                                                                    	UN	8399	8	83	839	8399		25720	2500	servicos.servicos
25739	Prestação de Serviços de Técnico de Telecomunicações                                                                    	UN	841	8	84	841			25739	2500	servicos.servicos
25747	Exame Renal                                                                                                             	UN	9311	9	93	931	9311		25747	2500	servicos.servicos
25755	Cessão Uso Infraestrutura Rede Aérea / Subterrânea                                                                      	UN	8414	8	84	841	8414		25755	2500	servicos.servicos
25763	Fornecimento Passagem Rodoviária                                                                                        	UN	6431	6	64	643	6431		25763	2500	servicos.servicos
25771	Auditoria em Área Ambiental                                                                                             	UN	8399	8	83	839	8399		25771	2500	servicos.servicos
25780	Prestação de Serviços de Dublagem                                                                                       	UN	83910	8	83	839	8391	83910	25780	2500	servicos.servicos
25798	Exame Grafotécnico                                                                                                      	UN	8356	8	83	835	8356		25798	2500	servicos.servicos
25801	Gerenciamento de Plasma Excedente de Uso Transfusional                                                                  	UN	9311	9	93	931	9311		25801	2500	servicos.servicos
25810	Implantação / Manutenção Estação Hidrológica                                                                            	UN	8355	8	83	835	8355		25810	2500	servicos.servicos
25828	Contratação de Passagem Aérea Junto a Companhia Credenciada                                                             	UN	661	6	66	661			25828	2500	servicos.servicos
25836	radiografia obtida através de raios gama                                                                                	UN	9311	9	93	931	9311		25836	2500	servicos.servicos
25844	Transporte Aeroviário Valores                                                                                           	UN	662	6	66	662			25844	2500	servicos.servicos
25852	Desenvolvimento de Novo Software - Java                                                                                 	PFUST PPA HST SPT	1111	1	11	111	1111		25852	2500	servicos.servicos
25860	Desenvolvimento e/ou Evolução de Software - PHP                                                                         	PFUST PPA HST SPT	1111	1	11	111	1111		25860	2500	servicos.servicos
25879	Desenvolvimento e/ou evolução de software -FRAMEWORK .Net, CBasic, Asp, Delphi, Pascal E Perl.                          	PFUST PPA HST SPT	1111	1	11	111	1111		25879	2500	servicos.servicos
25887	Desenvolvimento e/ou evolução de software - Python                                                                      	PFUST PPA HST SPT	1111	1	11	111	1111		25887	2500	servicos.servicos
25895	Desenvolvimento e/ou evolução de software  - dispositivos móveis                                                        	PFUST PPA HST SPT	1111	1	11	111	1111		25895	2500	servicos.servicos
25909	Desenvolvimento e/ou evolução de software - Mainframe                                                                   	PFUST PPA HST SPT	1111	1	11	111	1111		25909	2500	servicos.servicos
25917	Desenvolvimento e/ou evolução de software  - Outras linguagens                                                          	PFUST PPA HST SPT	1111	1	11	111	1111		25917	2500	servicos.servicos
25925	Manutenção Evolutiva de  Software (Acréscimo de Novas Funcionalidades) - Java                                           	PFUST	1112	1	11	111	1112		25925	2500	servicos.servicos
25933	Manutenção Evolutiva de  Software (Acréscimo de Novas Funcionalidades) - Php                                            	PFUST	1112	1	11	111	1112		25933	2500	servicos.servicos
25941	Manutencao Evolutiva De  Software (Acrescimo De Novas Funcionalidades)-Framework.Net: C#,Visual Basic,Asp,Delphi, Pascal	PFUST	1112	1	11	111	1112		25941	2500	servicos.servicos
25950	ManutençãodEvolutiva de  Software (Acréscimo de Novas Funcionalidades) - Python                                         	PFUST	1112	1	11	111	1112		25950	2500	servicos.servicos
25968	Manutenção Evolutiva de  Software (Acréscimo de Novas Funcionalidades) - Dispositivos Móveis                            	PFUST	1112	1	11	111	1112		25968	2500	servicos.servicos
25976	Manutenção Evolutiva de  Software (Acréscimo de Novas Funcionalidades) - Mainframe                                      	PFUST	1112	1	11	111	1112		25976	2500	servicos.servicos
25984	Manutenção Evolutiva de  Software (Acréscimo de Novas Funcionalidades) - Outras Linguagens                              	PFUST	1112	1	11	111	1112		25984	2500	servicos.servicos
25992	Manutenção de Software (Corretiva, Preventiva, Adaptativa)                                                              	PFUST PPA HST SPT	1121	1	11	112	1121		25992	2500	servicos.servicos
26000	Sustentação de Software                                                                                                 	PFUST PFS PPA HST SPT PFM	1121	1	11	112	1121		26000	2500	servicos.servicos
26018	Documentação de Software                                                                                                	PFUST HST	1131	1	11	113	1131		26018	2500	servicos.servicos
26026	Engenharia de Requisitos de Software                                                                                    	PFUST PPA HST	1141	1	11	114	1141		26026	2500	servicos.servicos
26034	Mensuração de Software                                                                                                  	PFUST PPA HST	1151	1	11	115	1151		26034	2500	servicos.servicos
26042	Qualidade de Software                                                                                                   	PFUST PPA HST	1161	1	11	116	1161		26042	2500	servicos.servicos
26050	Infraestrutura como Servico - Iaas                                                                                      	UNUST USN	1311	1	13	131	1311		26050	2500	servicos.servicos
26069	Plataforma como Servico - Paas                                                                                          	UNUSN UST	1312	1	13	131	1312		26069	2500	servicos.servicos
26077	Software como Servico - Saas                                                                                            	UNUSN UST	1313	1	13	131	1313		26077	2500	servicos.servicos
26085	Taxa de Instalacao/Habilitação de Serviço de Telefonia STFC                                                             	UN	1411	1	14	141	1411		26085	2500	servicos.servicos
26093	Assinatura de DDR                                                                                                       	UN	1411	1	14	141	1411		26093	2500	servicos.servicos
26107	Assinatura de Ramal Telefonico                                                                                          	UN	1411	1	14	141	1411		26107	2500	servicos.servicos
26115	Chamadas Locais Fixo-Fixo STFC-Local-FF                                                                                 	MIN	1411	1	14	141	1411		26115	2500	servicos.servicos
26123	Chamadas Locais Fixo-Movel STFC-Local-FM (VC1)                                                                          	MIN	1411	1	14	141	1411		26123	2500	servicos.servicos
26131	Chamadas Nacionais Fixo-Fixo STFC-LDN-FF (Degraus 1 a 4)                                                                	MIN	1411	1	14	141	1411		26131	2500	servicos.servicos
26140	Chamadas Nacionais Fixo-Movel - STFC-LDN-FM (VC2 e VC3)                                                                 	MIN	1411	1	14	141	1411		26140	2500	servicos.servicos
26158	Chamadas Internacionais (LDI-STFC-FF) - Origem Fixo                                                                     	MIN	1413	1	14	141	1413		26158	2500	servicos.servicos
26166	Taxa de Instalação Link de Internet - STFC (Banda Larga)                                                                	UN	1411	1	14	141	1411		26166	2500	servicos.servicos
26174	Acesso a Internet - STFC (Banda Larga)                                                                                  	MBPS	1411	1	14	141	1411		26174	2500	servicos.servicos
26182	Assinatura de Linha Analógica                                                                                           	UN	1411	1	14	141	1411		26182	2500	servicos.servicos
26190	Taxa Instalacao do Serviço de Discagem Direta Gratuita (DDG)                                                            	UN	1411	1	14	141	1411		26190	2500	servicos.servicos
26204	Assinatura do Serviço de Discagem Direta Gratuita (DDG)                                                                 	UN	1411	1	14	141	1411		26204	2500	servicos.servicos
26212	Discagem Direta Gratuita (DDG) - Fixo Local                                                                             	MIN	1411	1	14	141	1411		26212	2500	servicos.servicos
26220	Discagem Direta Gratuita (DDG) - Fixo Inter-Estadual                                                                    	MIN	1411	1	14	141	1411		26220	2500	servicos.servicos
26239	Discagem Direta Gratuita (DDG) - Móvel Local                                                                            	MIN	1411	1	14	141	1411		26239	2500	servicos.servicos
26247	Discagem Direta Gratuita (DDG) - Móvel Inter-Estadual                                                                   	MIN	1411	1	14	141	1411		26247	2500	servicos.servicos
26255	Facilidades do Servico DDG (Comutado ou Dedicado)                                                                       	UN	1411	1	14	141	1411		26255	2500	servicos.servicos
26263	Outros Serviços de Telefonia Fixa Comutada (STFC - Outros)                                                              	UN	1411	1	14	141	1411		26263	2500	servicos.servicos
26271	Chamadas  Locais Móvel-Móvel  Intraoperadora SMP-Local-MM-IO(VC1)                                                       	MIN	1412	1	14	141	1412		26271	2500	servicos.servicos
26280	Chamadas  Locais Móvel-Móvel  Extraoperadora SMP-Local-MM-EO(VC1)                                                       	MIN	1412	1	14	141	1412		26280	2500	servicos.servicos
26298	Chamadas Locais Móvel-Fixo SMP-Local-MF (VC1)                                                                           	MIN	1412	1	14	141	1412		26298	2500	servicos.servicos
26301	Chamadas  Nacionais Móvel-Móvel Intraoperadora SMP-LDN-MM-IO(VC2 e VC3)                                                 	MIN	1412	1	14	141	1412		26301	2500	servicos.servicos
26310	Chamadas  Nacionais Móvel-Móvel Extraoperadora SMP-LDN-MM-EO(VC2 e VC3)                                                 	MIN	1412	1	14	141	1412		26310	2500	servicos.servicos
26328	Chamadas Nacionais Móvel-Fixo SMP-LDM-MF (VC2 e VC3)                                                                    	MIN	1412	1	14	141	1412		26328	2500	servicos.servicos
26336	Chamadas Internacionais (LDI-SMP-MF) - Origem Móvel                                                                     	MIN	1413	1	14	141	1413		26336	2500	servicos.servicos
26344	Acesso a Internet Móvel (Banda Larga)                                                                                   	GBASSINAT	1412	1	14	141	1412		26344	2500	servicos.servicos
26352	Mensagens de Texto (SMS)                                                                                                	UN	1412	1	14	141	1412		26352	2500	servicos.servicos
26360	Mensagens Multimídia (MMS)                                                                                              	UN	1412	1	14	141	1412		26360	2500	servicos.servicos
26379	Chip Avulso                                                                                                             	UN	1412	1	14	141	1412		26379	2500	servicos.servicos
26387	Pacote de Serviços SMP (Voz, Dados, SMS, Etc)                                                                           	UN	1412	1	14	141	1412		26387	2500	servicos.servicos
26395	Serviços de Gerência de Redes Móveis e de Usuários dessas Redes                                                         	UN	1412	1	14	141	1412		26395	2500	servicos.servicos
26409	Outros Serviços Móveis Pessoais                                                                                         	UN	1412	1	14	141	1412		26409	2500	servicos.servicos
26417	Chamadas Locais - Satélite                                                                                              	MIN	1414	1	14	141	1414		26417	2500	servicos.servicos
26425	Chamadas Nacionais (LDN) - Satélite                                                                                     	MIN	1414	1	14	141	1414		26425	2500	servicos.servicos
26433	Chamadas Internacionais (LDI) - Satélite                                                                                	MIN	1414	1	14	141	1414		26433	2500	servicos.servicos
26441	Acesso a Internet - Telefonia Satélite                                                                                  	MBPS	1414	1	14	141	1414		26441	2500	servicos.servicos
26450	Assinatura do Serviço de Telecomunicações - Satélite                                                                    	UN	1414	1	14	141	1414		26450	2500	servicos.servicos
26468	Serviços de Gerência de Redes Satelitais E Administração de seus Usuários                                               	UN	1414	1	14	141	1414		26468	2500	servicos.servicos
26476	Tráfego de Dados Via Cabo                                                                                               	MBPS	1421	1	14	142	1421		26476	2500	servicos.servicos
26484	Acesso a Internet Via Cabo                                                                                              	MBPS	1421	1	14	142	1421		26484	2500	servicos.servicos
26492	Infovia Brasília                                                                                                        	UN	1421	1	14	142	1421		26492	2500	servicos.servicos
26506	Serviço de Link Via Cabo                                                                                                	UN	1421	1	14	142	1421		26506	2500	servicos.servicos
26514	Tráfego de Dados Via Rádio                                                                                              	MBPS	1422	1	14	142	1422		26514	2500	servicos.servicos
26522	Acesso a Internet Via Rádio                                                                                             	MBPS	1422	1	14	142	1422		26522	2500	servicos.servicos
26530	Assinatura do Serviço de Link Via Rádio                                                                                 	UN	1422	1	14	142	1422		26530	2500	servicos.servicos
26549	Tráfego de Dados Via Satélite                                                                                           	MBPS	1423	1	14	142	1423		26549	2500	servicos.servicos
26557	Acesso a Internet Via Satélite                                                                                          	MBPS	1423	1	14	142	1423		26557	2500	servicos.servicos
26565	Assinatura do Serviço de Link Via Satélite                                                                              	UN	1423	1	14	142	1423		26565	2500	servicos.servicos
26573	Outsourcing de  Impressão - Páginas A4 - Monocromático - Dentro da Franquia sem Papel                                   	PAG/MÊS	1511	1	15	151	1511		26573	2500	servicos.servicos
26581	Outsourcing De Impressao - Paginas A4 - Monocromatico - Den tro da Franquia com Papel                                   	PAG/MÊS	1511	1	15	151	1511		26581	2500	servicos.servicos
26590	Outsourcing de  Impressão - Páginas A3 - Monocromático - Dentro da Franquia sem Papel                                   	PAG/MÊS	1511	1	15	151	1511		26590	2500	servicos.servicos
26603	Outsourcing de Impressão  - Páginas A3 - Monocromático - Dentro da Franquia com Papel                                   	PAG/MÊS	1511	1	15	151	1511		26603	2500	servicos.servicos
26611	Outsourcing de  Impressão - Páginas A4 - Policromático - Dentro da Franquia sem papel                                   	PAG/MÊS	1511	1	15	151	1511		26611	2500	servicos.servicos
26620	Outsourcing de  Impressão - Páginas A4 - Policromático - Dentro da Franquia com Papel                                   	PAG/MÊS	1511	1	15	151	1511		26620	2500	servicos.servicos
26638	Outsourcing de  Impressão - Páginas A3 - Policromático - Dentro da Franquia sem Papel                                   	PAG/MÊS	1511	1	15	151	1511		26638	2500	servicos.servicos
26646	Outsourcing de  Impressao - Páginas A3 - Policromático - Dentro da Franquia com Papel                                   	PAG/MÊS	1511	1	15	151	1511		26646	2500	servicos.servicos
26654	Outsourcing de Impressão - Páginas A4 - Monocromático - Excedente a Franquia sem Papel                                  	PAG.	1512	1	15	151	1512		26654	2500	servicos.servicos
26662	Outsourcing de Impressão - Páginas A4 - Monocromático - Excedente a Franquia com Papel                                  	PAG.	1512	1	15	151	1512		26662	2500	servicos.servicos
26670	Outsourcing de Impressão - Páginas A3 - Monocromático - Excedente a Franquia sem Papel                                  	PAG.	1512	1	15	151	1512		26670	2500	servicos.servicos
26689	Outsourcing de Impressão - Páginas A3 - Monocromático - Excedente a Franquia - com Papel                                	PAG.	1512	1	15	151	1512		26689	2500	servicos.servicos
26697	Outsourcing de Impressão - Páginas A4 - Policromático - Excedente a Franquia - sem Papel                                	PAG.	1512	1	15	151	1512		26697	2500	servicos.servicos
26700	Outsourcing de Impressão - Páginas A4 - Policromático - Excedente A Franquia - Com Papel                                	PAG.	1512	1	15	151	1512		26700	2500	servicos.servicos
26719	Outsourcing de Impressão - Páginas A3 - Policromático - Excedente a Franquia - sem Papel                                	PAG.	1512	1	15	151	1512		26719	2500	servicos.servicos
26727	Outsourcing de Impressão - Páginas A3 - Policromático - Excedente A Franquia - Com Papel                                	PAG.	1512	1	15	151	1512		26727	2500	servicos.servicos
26735	Outsourcing de  Impressão - Locação de Equipamento - Monocromático A4 até 30 PPM                                        	UN	1521	1	15	152	1521		26735	2500	servicos.servicos
26743	Outsourcing de  Impressão - Locação de Equipamento - Monocromático A4 de 31 a 45 PPM                                    	UN	1521	1	15	152	1521		26743	2500	servicos.servicos
26751	Outsourcing de  Impressão - Locação de Equipamento - Monocromático - A4 - Acima de 45 PPM                               	UN	1521	1	15	152	1521		26751	2500	servicos.servicos
26760	Outsourcing de  Impressão - Locação de Equipamento - Policromático A4 Até 25 PPM                                        	UN	1521	1	15	152	1521		26760	2500	servicos.servicos
26778	Outsourcing de  Impressão - Locação de Equipamento - Policromático Policromatico A4 - de 26 a 40 PPM                    	UN	1521	1	15	152	1521		26778	2500	servicos.servicos
26786	Outsourcing de  Impressão - Locação de Equipamento - Policromático A4 Acima de 40 PPM                                   	UN	1521	1	15	152	1521		26786	2500	servicos.servicos
26794	Outsourcing de  Impressão - Locação De Equipamento - Monocromático A3                                                   	UN	1521	1	15	152	1521		26794	2500	servicos.servicos
26808	Outsourcing de Impressão  - Locação De Equipamento - Policromático A3                                                   	UN	1521	1	15	152	1521		26808	2500	servicos.servicos
26816	Outsourcing de Impressão - Locação Páginas Impressas A4  SemPapel                                                       	PAG.	1522	1	15	152	1522		26816	2500	servicos.servicos
26824	Outsourcing de Impressão - Locação Páginas Impressas A4 Monocromática com Papel                                         	PAG.	1522	1	15	152	1522		26824	2500	servicos.servicos
26832	Outsourcing de Impressão - Locação Páginas Impressas A3 Monocromática sem Papel                                         	PAG.	1522	1	15	152	1522		26832	2500	servicos.servicos
26840	Outsourcing de Impressão - Locação Páginas Impressas A3 Monocromática A3 com Papel                                      	PAG.	1522	1	15	152	1522		26840	2500	servicos.servicos
26859	Outsourcing de Impressão - Locação Páginas Impressas A4 Policromática sem Papel                                         	PAG.	1522	1	15	152	1522		26859	2500	servicos.servicos
26867	Outsourcing de Impressão - Locação Páginas Impressas A4 Policromática com Papel                                         	PAG.	1522	1	15	152	1522		26867	2500	servicos.servicos
26875	Outsourcing de Impressão - Locação Páginas Impressas A3 Policromática sem Papel                                         	PAG.	1522	1	15	152	1522		26875	2500	servicos.servicos
26883	Outsourcing de Impressão - Locação Páginas Impressas A3 Policromática com Papel                                         	PAG.	1522	1	15	152	1522		26883	2500	servicos.servicos
26891	Outsourcing De Impressão - Sem Franquia - Páginas Impressas Click A4 Monocromática Sem Papel                            	PAG.	1531	1	15	153	1531		26891	2500	servicos.servicos
26905	Outsourcing De Impressão - Sem Franquia - Páginas Impressas Click A4 Monocromática com Papel                            	PAG.	1531	1	15	153	1531		26905	2500	servicos.servicos
26913	Outsourcing De Impressão - Sem Franquia - Páginas Impressas Click A3 Monocromática Sem Papel                            	PAG.	1531	1	15	153	1531		26913	2500	servicos.servicos
26921	Outsourcing De Impressão - Sem Franquia - Páginas Impressas Click A3 Monocromática com Papel                            	PAG.	1531	1	15	153	1531		26921	2500	servicos.servicos
26930	Outsourcing De Impressão - Sem Franquia - Páginas Impressas Click A4 Policromática sem Papel                            	PAG.	1531	1	15	153	1531		26930	2500	servicos.servicos
26948	Outsourcing De Impressão - sem Franquia - Páginas Impressas Click A4 Policromática com Papel                            	PAG.	1531	1	15	153	1531		26948	2500	servicos.servicos
26956	Outsourcing De Impressão - sem Franquia - Páginas Impressas Click A3 Policromática sem Papel                            	PAG.	1531	1	15	153	1531		26956	2500	servicos.servicos
26964	Outsourcing De Impressão - sem Franquia - Páginas Impressas Click A3 Policromática com Papel                            	PAG.	1531	1	15	153	1531		26964	2500	servicos.servicos
26972	Serviços de Instalação, Transição e Configuração / Parametrização de Software                                           	PFUST	1611	1	16	161	1611		26972	2500	servicos.servicos
26980	Central de Serviços de TIC                                                                                              	UST VAL/MÊS CHAMADO	1621	1	16	162	1621		26980	2500	servicos.servicos
26999	Serviços de Gerenciamento  de Redes de Tecnologia da Informação e Comunicação (TIC)                                     	UST	1621	1	16	162	1621		26999	2500	servicos.servicos
27006	Serviços de Gerenciamento de Sistemas Computacionais                                                                    	UST	1621	1	16	162	1621		27006	2500	servicos.servicos
27014	Serviços de Gerenciamento de Infraestrutura de Tecnologia daInformação e Comunicação (TIC)                              	UST UN	1621	1	16	162	1621		27014	2500	servicos.servicos
27022	Outros Serviços de  Gerenciamento de Infraestrutura De Tecnologia da Informação e Comunicação (TIC)                     	UST UNTB	1621	1	16	162	1621		27022	2500	servicos.servicos
27030	Serviços Hospedagem de Sítios na Rede Mundial Computadores                                                              	UST UN	1631	1	16	163	1631		27030	2500	servicos.servicos
27049	Serviços de Hospedagem de Aplicativos e Programas                                                                       	UST UN	1631	1	16	163	1631		27049	2500	servicos.servicos
27057	Serviços de Hospedagem de Dados                                                                                         	UST UN	1631	1	16	163	1631		27057	2500	servicos.servicos
27065	Serviços de Hospedagem de Sistemas                                                                                      	UST UN	1631	1	16	163	1631		27065	2500	servicos.servicos
27073	Outros Serviços de Hospedagem em  Tecnologia da Informação eComunicação (TIC)                                           	UST UN	1631	1	16	163	1631		27073	2500	servicos.servicos
27081	Serviços de Integração de  Sistemas em Tecnologia da Informação e Comunicação (TIC)                                     	UST UN	1641	1	16	164	1641		27081	2500	servicos.servicos
27090	Outros Serviços para a Infraestrutura de Tecnologia da Informação e Comunicação (TIC)                                   	UST M	1651	1	16	165	1651		27090	2500	servicos.servicos
27103	Serviços de Manutenção e Reparação de Computadores e seus Periféricos                                                   	UN	1661	1	16	166	1661		27103	2500	servicos.servicos
27111	Serviços de Instalação de Computadores e seus Periféricos                                                               	UN	1661	1	16	166	1661		27111	2500	servicos.servicos
27120	Serviços de Manutenção de  Equipamentos de Comunicação de Dados e Comutação Telefônica                                  	UN	1661	1	16	166	1661		27120	2500	servicos.servicos
27138	Serviços de Manutenção de Impressoras, Copiadoras, Plotter e Scanners                                                   	UN	1661	1	16	166	1661		27138	2500	servicos.servicos
27146	Emissão de Certificado Digital A1 para Pessoa Física                                                                    	UN	1671	1	16	167	1671		27146	2500	servicos.servicos
27154	Emissão de Certificado Digital A1 Mobile para Pessoa Física                                                             	UN	1671	1	16	167	1671		27154	2500	servicos.servicos
27162	Emissão de Certificado Digital A1 para Pessoa Jurídica                                                                  	UN	1671	1	16	167	1671		27162	2500	servicos.servicos
27170	Emissão de Certificado Digital A1 para Equipamento Servidor                                                             	UN	1671	1	16	167	1671		27170	2500	servicos.servicos
27189	Emissão de Certificado Digital A3, com Token Pessoa Física                                                              	UN	1672	1	16	167	1672		27189	2500	servicos.servicos
27197	Emissão de Certificado Digital A3, com Token Pessoa Jurídica                                                            	UN	1672	1	16	167	1672		27197	2500	servicos.servicos
27200	Emissão de Certificado Digital A3, com Token para  Equipamento Servidor                                                 	UN	1672	1	16	167	1672		27200	2500	servicos.servicos
27219	Emissão de Certificado Digital A3, sem Token Pessoa   Física                                                            	UN	1673	1	16	167	1673		27219	2500	servicos.servicos
27227	Emissão de Certificado Digital A3, sem Token Pessoa Jurídica                                                            	UN	1673	1	16	167	1673		27227	2500	servicos.servicos
27235	Emissão de Certificado Digital A3, sem Token para  Equipamento Servidor                                                 	UN	1673	1	16	167	1673		27235	2500	servicos.servicos
27243	Emissão de Outros Tipos de Certificados com Token                                                                       	UN	1674	1	16	167	1674		27243	2500	servicos.servicos
